id,user,created_at,full_text,retweeted_status,quoted_status,place,source,text,display_text_range,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,favorited,retweeted,filter_level,lang,timestamp_ms,possibly_sensitive,scopes,liquor_type
1471229293275537409,1357498363504189440,2021-12-15T21:22:52+00:00,Horror film and a glass of wine in the bath. https://twitter.com/PopeDerry/status/1471229293275537409/photo/1,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Horror film and a glass of wine in the bath. https://t.co/4kUpKXgE3r,"[0, 44]",0,,,,,,,0,0,0,0,0,0,0,low,en,1639603372292,0.0,,wine
1471229315966717955,522446287,2021-12-15T21:22:57+00:00,"I think I’m gonna make a bed on the floor, light some candles, and just sit there all day drinking wine and doing my puzzle.",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"I think I’m gonna make a bed on the floor, light some candles, and just sit there all day drinking wine and doing my puzzle.",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603377702,,,wine
1471229316910366721,738005624,2021-12-15T21:22:57+00:00,"RT @jaeedimples: KN💭:

""Why aren't you sleeping?""

""The wine you gave me is so good""

""Emos🍷""

""Hahahah"" https://twitter.com/jaeedimples/status/1471223790231498755/photo/1",1.4712237902314988e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @jaeedimples: KN💭:

""Why aren't you sleeping?""

""The wine you gave me is so good""

""Emos🍷""

""Hahahah"" https://t.co/lMmQnfEmtU",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603377927,0.0,,wine
1471229317187133442,46838666,2021-12-15T21:22:57+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603377993,,,wine
1471229331838050312,277117184,2021-12-15T21:23:01+00:00,"@CrazyMuseumMum I live in a household of teachers, wine, candles and a shop’s worth of chocolate will be heading our way soon",,,17cc57fae415c45e,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@CrazyMuseumMum I live in a household of teachers, wine, candles and a shop’s worth of chocolate will be heading our way soon","[16, 125]",0,1.4712275824273736e+18,258074397.0,CrazyMuseumMum,,,,0,0,0,0,0,0,0,low,en,1639603381486,,,wine
1471229340121583617,986718505008480256,2021-12-15T21:23:03+00:00,Someone bring me more wine. I’m locked in rn,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Someone bring me more wine. I’m locked in rn,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603383461,,,wine
1471229348543750147,1732843236,2021-12-15T21:23:05+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603385469,,,wine
1471229350716575745,28927428,2021-12-15T21:23:05+00:00,"Plan your stay at Hemlock Inn to coincide w/year-round festivals & events in beautiful Blowing Rock, NC. From art & music, food & wine to 
fishing & horses, holidays & more! Hemlock Inn:http://www.amroad.net/HemlockInnE https://twitter.com/AmericanRoadMag/status/1471229350716575745/photo/1",,,,8042ff72f53f945d96eb5b0b9227a31cecbffc96,"Plan your stay at Hemlock Inn to coincide w/year-round festivals &amp; events in beautiful Blowing Rock, NC. From art &amp;… https://t.co/Tl4is86CGw","[0, 229]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603385987,0.0,,wine
1471229352780181507,4600380078,2021-12-15T21:23:06+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603386479,,,wine
1471229360426291200,1288688414917660672,2021-12-15T21:23:08+00:00,RT @ryxnatx: wine pizza travel… purr,1.463948387191976e+18,1.4614286357939814e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @ryxnatx: wine pizza travel… purr,,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603388302,,,wine
1471229371843321862,730474686,2021-12-15T21:23:11+00:00,"RT @vanillascents: mulled wine, cute bows, lots of snow, gift wrapping 🪅 https://twitter.com/vanillascents/status/1471054019531616256/photo/1",1.4710540195316163e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @vanillascents: mulled wine, cute bows, lots of snow, gift wrapping 🪅 https://t.co/K1kpDCcZTj",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603391024,0.0,,wine
1471229388146581509,1301346883,2021-12-15T21:23:14+00:00,@VickyisGrateful It’s nearly wine o’clock! Hope it stops bleeding.,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@VickyisGrateful It’s nearly wine o’clock! Hope it stops bleeding.,"[17, 66]",0,1.4712282884923597e+18,1.0817501921798144e+18,VickyisGrateful,,,,0,0,0,0,0,0,0,low,en,1639603394911,,,wine
1471229390994518021,1120674895262900226,2021-12-15T21:23:15+00:00,Crab legs && some wine 🍷,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Crab legs &amp;&amp; some wine 🍷,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603395590,,,wine
1471229397646589960,19758280,2021-12-15T21:23:17+00:00,Just posted a photo @ William Cross Wine Merchants https://www.instagram.com/p/CXhLh4RPLqO/?utm_medium=twitter,,,5a110d312052166f,9db6de9322a75e8dae2f43f6fb3d2969aa9c7061,Just posted a photo @ William Cross Wine Merchants https://t.co/xjhWqLd17S,,0,,,,"{""type"": ""Point"", ""coordinates"": [37.7976, -122.42237]}","{""type"": ""Point"", ""coordinates"": [-122.42237, 37.7976]}",,0,0,0,0,0,0,0,low,en,1639603397176,0.0,,wine
1471229403560652816,2813484572,2021-12-15T21:23:18+00:00,"@MissNiaSax I dunno if this is the right red, but... 

https://www.thundathighs.com/collections/frontpage/products/burgundy-wine",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@MissNiaSax I dunno if this is the right red, but... 

https://t.co/jnYIlMNymp","[12, 78]",0,1.47122766365431e+18,1.1225852770993807e+18,MissNiaSax,,,,0,0,0,0,0,0,0,low,en,1639603398586,1.0,,wine
1471229405133525005,1452736864306274310,2021-12-15T21:23:18+00:00,RT @FoodieWineLover: This went down last night! Italian wine with Greek food make a superb fusion. https://twitter.com/FoodieWineLover/status/1467501939340492800/photo/1,1.4675019393404928e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,RT @FoodieWineLover: This went down last night! Italian wine with Greek food make a superb fusion. https://t.co/6xv55hFfXY,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603398961,0.0,,wine
1471229406559485952,841343211964579840,2021-12-15T21:23:19+00:00,"New for '22... The SuperEgg from #sonomacaststone, weighing in at just over 1,000-gallons (capacity). Shown here dwarfing the previous record-holder (476-g) and a couple of Amphora Tanks (320-g).
#concrete #concretetanks #concretewinetanks #winemaking #winery #winemaker #wine https://twitter.com/ConcreteWnTanks/status/1471229406559485952/photo/1",,,,871f41beb182422eaf26ec971bc71bf72c4d3bf4,"New for '22... The SuperEgg from #sonomacaststone, weighing in at just over 1,000-gallons (capacity). Shown here dw… https://t.co/6bb8DC6TQR","[0, 276]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603399301,0.0,,wine
1471229447151968261,1206283195,2021-12-15T21:23:28+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603408979,,,wine
1471229449584664581,1393168730776031232,2021-12-15T21:23:29+00:00,Dilf wine,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Dilf wine,,0,1.471229067605291e+18,1.3931687307760312e+18,BTSarmy_yv,,,,0,0,0,0,0,0,0,low,en,1639603409559,,,wine
1471229459718033408,1415035727805550601,2021-12-15T21:23:31+00:00,"RT @avatar_blu: @erdocAA Take the kit and test the kit with all kinds of stuff like tap water, wine et al to show how flawed RAT is, don't…",1.4711040113738424e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"RT @avatar_blu: @erdocAA Take the kit and test the kit with all kinds of stuff like tap water, wine et al to show how flawed RAT is, don't…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603411975,,,wine
1471229465263067143,115830870,2021-12-15T21:23:33+00:00,"Get home from work, pour glass of wine, bask in the comfort of Portrait Artist of the Year, cheer on Calum and celebrate his win. Such a welcome break from the news.  @SkyArts #paoty",,,7bc0da87641dd821,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"Get home from work, pour glass of wine, bask in the comfort of Portrait Artist of the Year, cheer on Calum and cele… https://t.co/I6VdszkDQ6","[0, 182]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603413297,,,wine
1471229467108560900,1388996519924277259,2021-12-15T21:23:33+00:00,RT @ElvisDcx: Every night after work a bottle of wine and meditation just to keep my insane mind in check,1.4712288489687695e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @ElvisDcx: Every night after work a bottle of wine and meditation just to keep my insane mind in check,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603413737,,,wine
1471229469180452864,288691421,2021-12-15T21:23:34+00:00,RT @robinhillcobh: 'Tis the season to wine down and relax at Robin Hill 🍷🍴😃 - https://mailchi.mp/robinhill/tis-the-season-to-wine-down-and-relax-at-robin-hill https://twitter.com/robinhillcobh/status/1471137314483093506/photo/1,1.4711373144830935e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,RT @robinhillcobh: 'Tis the season to wine down and relax at Robin Hill 🍷🍴😃 - https://t.co/UDwbhS98PC https://t.co/71llJXcIZd,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603414231,0.0,,wine
1471229469960642566,3363122140,2021-12-15T21:23:34+00:00,"I got asked for ID tonight buying a bottle of wine, this hasn’t happened for a long time!!! 🤣🤣🤣",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"I got asked for ID tonight buying a bottle of wine, this hasn’t happened for a long time!!! 🤣🤣🤣",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603414417,,,wine
1471229472854601734,245078769,2021-12-15T21:23:35+00:00,"""To be fair, the wine caves have been reinforced and nobody this side of any #HotYogaSleeves has read about the Homeland Sectors or NDAA's Cabela Camps in the basements of all Cabela near the PFAS waters in any #altweekly since about 2000 and Three."" - Art",,1.4711982554973307e+18,,f0976f342215a984184a13a54b26877ece8cebba,"""To be fair, the wine caves have been reinforced and nobody this side of any #HotYogaSleeves has read about the Hom… https://t.co/17hYz0yTX6","[0, 256]",1,,,,,,,1,0,0,0,0,0,0,low,en,1639603415107,,,wine
1471229473802575872,2926088475,2021-12-15T21:23:35+00:00,I need a glass of wine and some good trees,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,I need a glass of wine and some good trees,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603415333,,,wine
1471229486490398721,551293017,2021-12-15T21:23:38+00:00,"@OfItalianRoses @EzioImpavido He hummed thoughtfully after taking a sip of his coffee, licking his lips.
“This is why I can only drink wine at festivities.”",,,,9335de48b3673c3f69433a34861c115d1d382be3,"@OfItalianRoses @EzioImpavido He hummed thoughtfully after taking a sip of his coffee, licking his lips.
“This is w… https://t.co/tlhYTCw6Lb","[30, 156]",1,1.471162507708543e+18,1.4675871972432036e+18,OfItalianRoses,,,,0,0,0,0,0,0,0,low,en,1639603418358,,,wine
1471229491989069829,1397318881144975368,2021-12-15T21:23:39+00:00,@shalybooo I got the Karl Jacobs sweatshirt in wine red !,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@shalybooo I got the Karl Jacobs sweatshirt in wine red !,"[11, 57]",0,1.4712272271446016e+18,1.227695496191529e+18,shalybooo,,,,0,0,0,0,0,0,0,low,en,1639603419669,,,wine
1471229495994638338,106191256,2021-12-15T21:23:40+00:00,I wish I had some wine,,,,42c71871a04f799c953e1ef43fde710a2a38c766,I wish I had some wine,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603420624,,,wine
1471229509047394306,769811826,2021-12-15T21:23:43+00:00,RT @BHinfoSecurity: Pentester's tears make the best wine. Read stories of blue teams stopping our testers. https://twitter.com/BHinfoSecurity/status/1471177771233783819/photo/1,1.4711777712337838e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @BHinfoSecurity: Pentester's tears make the best wine. Read stories of blue teams stopping our testers. https://t.co/r6RsTowqTX,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603423736,0.0,,wine
1471229515204644866,234117866,2021-12-15T21:23:45+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603425204,,,wine
1471229517469388803,1278886359189516288,2021-12-15T21:23:45+00:00,"Kun did not just sent bbl at 5:54 am kst with this wine pic lmao 
He's working hard again ☹️ literally can't wait to hear all of his masterpiece 😩 https://twitter.com/naxd11sy/status/1471229517469388803/photo/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"Kun did not just sent bbl at 5:54 am kst with this wine pic lmao 
He's working hard again ☹️ literally can't wait t… https://t.co/3LD5VAkNB2","[0, 146]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603425744,0.0,,wine
1471229528810741760,912144095736242176,2021-12-15T21:23:48+00:00,"@lfs_54 I'm not a huge fan of vodka.  I like Gin, Brandy, Wine, and Whiskey https://twitter.com/CasualPacific/status/1471229528810741760/photo/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"@lfs_54 I'm not a huge fan of vodka.  I like Gin, Brandy, Wine, and Whiskey https://t.co/pS9mI8xRI0","[8, 75]",0,1.471229170890023e+18,7.007037189922857e+17,lfs_54,,,,0,0,0,0,0,0,0,low,en,1639603428448,0.0,,wine
1471229530715172866,85958191,2021-12-15T21:23:48+00:00,@laffertylib I’m guessing leather chairs and a glass of wine?,,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,@laffertylib I’m guessing leather chairs and a glass of wine?,"[13, 61]",0,1.471228449197015e+18,7158702.0,laffertylib,,,,0,0,0,0,0,0,0,low,en,1639603428902,,,wine
1471229541616168961,1237186911673950208,2021-12-15T21:23:51+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603431501,,,wine
1471229545277657088,535766779,2021-12-15T21:23:52+00:00,"RT @DanAlbas: On April 1st of 2022 the price on wine, beer & spirits in Canada will automatically increase because of the Trudeau Liberal c…",1.4712135085827236e+18,,,574fe4fa937eeb131136f7e3678f32d4ff3078d5,"RT @DanAlbas: On April 1st of 2022 the price on wine, beer &amp; spirits in Canada will automatically increase because of the Trudeau Liberal c…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603432374,,,wine
1471229545428750340,1306006852845658112,2021-12-15T21:23:52+00:00,@Mellyfax She's something... I need wine.,,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,@Mellyfax She's something... I need wine.,"[10, 41]",0,1.4712294332688712e+18,1.266850135629353e+18,Mellyfax,,,,0,0,0,0,0,0,0,low,en,1639603432410,,,wine
1471229547324620803,1006638174813261825,2021-12-15T21:23:52+00:00,"@RavenclawRazor She blushed. ""Um... what happened last night... I remember going out... but don't remember how I got home..."" 

She smoothed her dress, noticing the bottles of wine on the table.",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@RavenclawRazor She blushed. ""Um... what happened last night... I remember going out... but don't remember how I go… https://t.co/507XW2XKFi","[16, 194]",1,1.4712285320764662e+18,1.2659743676888023e+18,RavenclawRazor,,,,0,0,0,0,0,0,0,low,en,1639603432862,,,wine
1471229558179315715,1014732708864405504,2021-12-15T21:23:55+00:00,"RT @jaeedimples: KN💭:

""Why aren't you sleeping?""

""The wine you gave me is so good""

""Emos🍷""

""Hahahah"" https://twitter.com/jaeedimples/status/1471223790231498755/photo/1",1.4712237902314988e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @jaeedimples: KN💭:

""Why aren't you sleeping?""

""The wine you gave me is so good""

""Emos🍷""

""Hahahah"" https://t.co/lMmQnfEmtU",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603435450,0.0,,wine
1471229563015516160,1202645712170897410,2021-12-15T21:23:56+00:00,"Sunday we doing a boozy secret Santa and vision boards 

All those attending please bring a bottle of any liquor or wine of your choice $10 and under to exchange and any craft items or old magazines you have we will provide the boards and some materials as well

See ya soon💕 https://twitter.com/skizzieskyyy/status/1471229563015516160/photo/1",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"Sunday we doing a boozy secret Santa and vision boards 

All those attending please bring a bottle of any liquor or… https://t.co/pYZOvUmlmM","[0, 275]",1,,,,,,,0,0,0,2,0,0,0,low,en,,0.0,,wine
1471229564282101768,224592767,2021-12-15T21:23:56+00:00,"Caching up with ⁦@MasterChefUK⁩ with an impromptu pudding - amaretti biscuits - fig & cherry macerated with lime juice, maple syrup & fortified wine - mango and a little crème fraiche https://twitter.com/branwenjeffreys/status/1471229564282101768/photo/1",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Caching up with ⁦@MasterChefUK⁩ with an impromptu pudding - amaretti biscuits - fig &amp; cherry macerated with lime ju… https://t.co/zYThvmohxx,"[0, 191]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603436905,0.0,,wine
1471229564600864772,800911760421191680,2021-12-15T21:23:56+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603436981,,,wine
1471229568778387459,392156919,2021-12-15T21:23:57+00:00,I need a wine opener because your girl is trying to drink an entire bottle of wine and forget she has feelings still,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,I need a wine opener because your girl is trying to drink an entire bottle of wine and forget she has feelings still,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603437977,,,wine
1471229573127974923,46987008,2021-12-15T21:23:59+00:00,14. Red Red Wine - UB40,,,,e23668ba7c85f8cc5baa6f3d48f8361129961a7b,14. Red Red Wine - UB40,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603439014,,,wine
1471229578190405642,54648567,2021-12-15T21:24:00+00:00,"@partayrob Dry red wine 🤢, give me the cheap surgery stuff 😭",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@partayrob Dry red wine 🤢, give me the cheap surgery stuff 😭","[11, 60]",0,1.4711953679957565e+18,9.072583847805788e+17,partayrob,,,,0,0,0,0,0,0,0,low,en,1639603440221,,,wine
1471229579725467649,1432791704390836225,2021-12-15T21:24:00+00:00,Osmathus wine tastes the same as I remember… But where are those who share the memory?,,,,65e6b928df8d83bda73cd8b828f7fa6c260217e9,Osmathus wine tastes the same as I remember… But where are those who share the memory?,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603440587,,,wine
1471229582456115202,395445629,2021-12-15T21:24:01+00:00,"Enjoy $8 shipping on a case of #wine AND our Holiday Wine Box - today only! 🎁 

CASE COUPON CODE: 8𝘾𝘼𝙎𝙀

HOLIDAY BOX COUPON CODE: 8𝙃𝙊𝙇𝙄𝘿𝘼𝙔𝘽𝙊𝙓

SHOP OUR WINES: https://iscbubbly.com/shop/ https://twitter.com/SparklingCo/status/1471229582456115202/photo/1",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"Enjoy $8 shipping on a case of #wine AND our Holiday Wine Box - today only! 🎁 

CASE COUPON CODE: 8𝘾𝘼𝙎𝙀

HOLIDAY BO… https://t.co/vBzoOS4NdL","[0, 182]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603441238,0.0,,wine
1471229584658030602,828048514382979072,2021-12-15T21:24:01+00:00,i now have (3) bottles of wine and i don't even drink,,,,f0976f342215a984184a13a54b26877ece8cebba,i now have (3) bottles of wine and i don't even drink,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603441763,,,wine
1471229588701335556,1379557016444796928,2021-12-15T21:24:02+00:00,finally sitting chillin with a glass of wine,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,finally sitting chillin with a glass of wine,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603442727,,,wine
1471229589301125125,780369315069513728,2021-12-15T21:24:02+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603442870,,,wine
1471229590869721091,1226672400411942912,2021-12-15T21:24:03+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603443244,,,wine
1471229600990650372,1031410004589334528,2021-12-15T21:24:05+00:00,"Please come to my solo show in Canton next November/December. I will have cozy vibes, feelings, good music, and wine… (and string lights). Very excited to make an entire gallery space feel like my work.",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"Please come to my solo show in Canton next November/December. I will have cozy vibes, feelings, good music, and win… https://t.co/BBXsxIgSda","[0, 202]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603445657,,,wine
1471229602844446721,1168920863254765570,2021-12-15T21:24:06+00:00,RT @BTSarmy_yv: Taehyung ages like a goddam extra expensive wine,1.471229067605291e+18,1.4712260676207452e+18,,f0976f342215a984184a13a54b26877ece8cebba,RT @BTSarmy_yv: Taehyung ages like a goddam extra expensive wine,,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603446099,,,wine
1471229608519507975,1619785478,2021-12-15T21:24:07+00:00,"RT @FrazzleMyGimp: JESUS: Who wants some gluten free wine and bread

JUDAS: This is the best gluten free bread I ever had

JESUS: Only the…",1.0744126599179018e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @FrazzleMyGimp: JESUS: Who wants some gluten free wine and bread

JUDAS: This is the best gluten free bread I ever had

JESUS: Only the…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603447452,,,wine
1471229611765817346,352453395,2021-12-15T21:24:08+00:00,"@LozzaFox It put me to sleep, or was it the wine 😂",,,,574fe4fa937eeb131136f7e3678f32d4ff3078d5,"@LozzaFox It put me to sleep, or was it the wine 😂","[10, 50]",0,1.471169519569748e+18,81371986.0,LozzaFox,,,,0,0,0,0,0,0,0,low,en,1639603448226,,,wine
1471229612600475652,2172509521,2021-12-15T21:24:08+00:00,RT @UberFacts: People who drink two glasses of beer or wine a day improve their odds of living longer than those who abstain by about 18 pe…,1.471153078019629e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,RT @UberFacts: People who drink two glasses of beer or wine a day improve their odds of living longer than those who abstain by about 18 pe…,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603448425,,,wine
1471229612709584905,806856801199259648,2021-12-15T21:24:08+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603448451,,,wine
1471229628039798787,997273579548041222,2021-12-15T21:24:12+00:00,"RT @TotalWine: 🎶 Baby it's cold outside 🎶 So stay home and make yourself some Hot Buttered Rum for the third of our #12DaysOfCocktails!

Ge…",1.471224356546261e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @TotalWine: 🎶 Baby it's cold outside 🎶 So stay home and make yourself some Hot Buttered Rum for the third of our #12DaysOfCocktails!

Ge…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603452106,,,wine
1471229631873306636,3364913717,2021-12-15T21:24:13+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603453020,,,wine
1471229637107793932,1289559000644714497,2021-12-15T21:24:14+00:00,@tntn1010_ A bottle of wine maybe?,,,,f0976f342215a984184a13a54b26877ece8cebba,@tntn1010_ A bottle of wine maybe?,"[11, 34]",0,1.4711727089647452e+18,1.1735792919525827e+18,tntn1010_,,,,0,0,0,0,0,0,0,low,en,1639603454268,,,wine
1471229640161173504,1432483903080525825,2021-12-15T21:24:14+00:00,@Ivjoys i hit wine stream,,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,@Ivjoys i hit wine stream,"[8, 25]",0,1.4711512139452703e+18,1.3477853608735785e+18,Ivjoys,,,,0,0,0,0,0,0,0,low,en,1639603454996,,,wine
1471229669102002176,2344732750,2021-12-15T21:24:21+00:00,@bitofacharacter @missdaisyfdoo I haven’t revisited Last of the Summer Wine but agree about Lee Dawson. My favourite all time comedian is Dave Allen.,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@bitofacharacter @missdaisyfdoo I haven’t revisited Last of the Summer Wine but agree about Lee Dawson. My favourit… https://t.co/DhL0CWIlOk,"[32, 149]",1,1.4712282428163482e+18,55697790.0,bitofacharacter,,,,0,0,0,0,0,0,0,low,en,1639603461896,,,wine
1471229678727876613,183887431,2021-12-15T21:24:24+00:00,The latest Daily Wine News! https://paper.li/TravelWinePro/1347657726?share_id=5ffb74b0-5ded-11ec-b49d-fa163eed9ef2 Thanks to @sihacespop @maedehfadaei @Friscokid49 #wine #拡散希望,,,,d4fba5f4d9d7786d0f8910c3a84041d289f8b7a1,The latest Daily Wine News! https://t.co/wM2d9OcIem Thanks to @sihacespop @maedehfadaei @Friscokid49 #wine #拡散希望,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603464191,0.0,,wine
1471229691566694405,1111804164,2021-12-15T21:24:27+00:00,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,1.4709034254204764e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @estjaziah: Marijuana needs to be treated more like wine and less like heroin,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603467252,,,wine
1471229691600285705,195026739,2021-12-15T21:24:27+00:00,"RT @skizzieskyyy: Sunday we doing a boozy secret Santa and vision boards 

All those attending please bring a bottle of any liquor or wine…",1.4712295630155162e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"RT @skizzieskyyy: Sunday we doing a boozy secret Santa and vision boards 

All those attending please bring a bottle of any liquor or wine…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603467260,,,wine
